,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
4212,Male,Yes,48,Yes,Artist,0.0,Average,3.0,Cat_6
4213,Female,Yes,37,No,Artist,1.0,Low,3.0,Cat_6
4214,Female,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6
4215,Female,No,25,Yes,Engineer,0.0,Low,7.0,Cat_4
4216,Male,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_6
4217,Male,No,23,No,Healthcare,6.0,Low,3.0,Cat_6
4218,Female,Yes,84,Yes,Lawyer,2.0,Low,1.0,Cat_6
4219,Male,Yes,57,No,Entertainment,0.0,Low,1.0,Cat_6
4220,Male,Yes,39,Yes,Entertainment,4.0,Average,4.0,Cat_6
4221,Male,Yes,71,Yes,Lawyer,1.0,Low,2.0,Cat_6
4222,Male,Yes,48,Yes,Artist,1.0,Low,3.0,Cat_3
4223,Female,Yes,39,Yes,Artist,7.0,Average,3.0,Cat_6
4224,Female,Yes,60,Yes,Engineer,1.0,High,4.0,Cat_3
4225,Female,No,43,Yes,Homemaker,14.0,Low,1.0,Cat_6
4226,Male,Yes,46,No,Entertainment,1.0,High,3.0,Cat_6
4227,Female,Yes,62,Yes,Entertainment,1.0,Low,1.0,Cat_6
4228,Male,No,57,Yes,Doctor,0.0,Low,1.0,Cat_3
4229,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6
4230,Male,Yes,60,Yes,Entertainment,7.0,Average,4.0,Cat_2
4231,Female,Yes,58,Yes,Artist,6.0,Low,1.0,Cat_6
4232,Male,Yes,52,No,Entertainment,0.0,Average,4.0,Cat_5
4233,Female,Yes,30,No,Homemaker,9.0,Low,3.0,Cat_3
4234,Male,Yes,52,Yes,Entertainment,1.0,Average,3.0,Cat_4
4235,Male,Yes,31,Yes,Artist,0.0,Average,2.0,Cat_6
4236,Male,Yes,62,Yes,Artist,2.0,Average,4.0,Cat_6
4237,Male,Yes,38,Yes,Healthcare,1.0,High,4.0,Cat_3
4238,Male,Yes,60,Yes,Artist,3.0,High,3.0,Cat_6
4239,Male,Yes,47,Yes,Artist,1.0,Average,6.0,Cat_2
4240,Male,No,53,Yes,Artist,3.0,Low,1.0,Cat_6
4241,Male,Yes,71,No,Lawyer,0.0,Low,1.0,Cat_6
4242,Male,Yes,45,No,Executive,10.0,High,3.0,Cat_6
4243,Male,Yes,58,Yes,Artist,7.0,Low,1.0,Cat_3
4244,Male,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_6
4245,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6
4246,Male,No,70,No,Entertainment,0.0,Low,1.0,Cat_6
4247,Female,Yes,52,No,Engineer,1.0,High,2.0,Cat_6
4248,Male,Yes,75,Yes,Lawyer,1.0,Low,1.0,Cat_6
4249,Male,Yes,48,No,Entertainment,5.0,Average,2.0,Cat_2
4250,Male,Yes,51,Yes,Artist,1.0,Low,3.0,Cat_6
4251,Male,Yes,62,Yes,Artist,1.0,Low,1.0,Cat_6
4252,Female,No,43,Yes,Healthcare,0.0,Low,6.0,Cat_3
4253,Male,Yes,32,Yes,Doctor,0.0,Low,3.0,Cat_6
4254,Female,Yes,43,Yes,Healthcare,9.0,Low,2.0,Cat_6
4255,Male,Yes,35,No,Doctor,5.0,Low,4.0,Cat_4
4256,Female,Yes,68,No,Lawyer,0.0,Low,1.0,Cat_4
4257,Female,Yes,36,Yes,Artist,0.0,Average,3.0,Cat_2
4258,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6
4259,Male,Yes,37,Yes,Artist,9.0,High,2.0,Cat_6
4260,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6
4261,Female,Yes,40,Yes,Artist,2.0,Low,1.0,Cat_6
4262,Female,Yes,40,Yes,Homemaker,2.0,Average,2.0,Cat_3
4263,Male,No,26,No,Entertainment,1.0,Low,2.0,Cat_6
4264,Female,Yes,56,Yes,Marketing,0.0,Average,2.0,Cat_6
4265,Male,Yes,35,Yes,Artist,1.0,High,2.0,Cat_6
4266,Male,Yes,56,No,Entertainment,1.0,Average,3.0,Cat_6
4267,Male,Yes,47,Yes,Healthcare,1.0,Low,2.0,Cat_4
4268,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,Cat_4
4269,Female,No,31,No,Healthcare,1.0,Low,5.0,Cat_6
4270,Male,Yes,50,Yes,Entertainment,0.0,Average,2.0,Cat_3
4271,Male,Yes,43,No,Entertainment,0.0,Average,3.0,Cat_3
4272,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_4
4273,Male,Yes,88,Yes,Lawyer,1.0,Low,1.0,Cat_6
4274,Female,Yes,45,Yes,Artist,3.0,Low,3.0,Cat_6
4275,Female,No,28,No,Engineer,0.0,Low,1.0,Cat_4
4276,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_6
4277,Male,Yes,85,Yes,Executive,0.0,High,2.0,Cat_6
4278,Female,No,35,No,Entertainment,0.0,Low,1.0,Cat_6
4279,Female,No,40,No,Engineer,0.0,Low,3.0,Cat_3
4280,Male,Yes,38,Yes,Artist,6.0,Low,1.0,Cat_7
4281,Female,No,18,No,Healthcare,6.0,Low,3.0,Cat_6
4282,Male,No,31,Yes,Doctor,8.0,Low,1.0,Cat_6
4283,Female,Yes,48,Yes,Artist,4.0,Average,3.0,Cat_6
4284,Male,No,31,No,Doctor,0.0,Low,2.0,Cat_4
4285,Male,Yes,46,No,Entertainment,1.0,Average,4.0,Cat_3
4286,Female,No,31,No,Engineer,0.0,Low,2.0,Cat_6
4287,Male,No,31,Yes,Healthcare,3.0,Low,4.0,Cat_1
4288,Female,No,32,Yes,Homemaker,5.0,Low,1.0,Cat_6
4289,Female,No,81,Yes,Lawyer,1.0,Low,1.0,Cat_3
4290,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6
4291,Female,No,22,No,Doctor,3.0,Low,2.0,Cat_4
4292,Male,Yes,51,Yes,Entertainment,0.0,Low,2.0,Cat_6
4293,Female,No,33,Yes,Engineer,0.0,Low,6.0,Cat_6
4294,Female,No,29,Yes,Engineer,10.0,Low,1.0,Cat_6
4295,Female,Yes,41,Yes,Artist,7.0,High,2.0,Cat_6
4296,Female,No,18,No,Healthcare,1.0,Low,4.0,Cat_6
4297,Female,No,48,Yes,Lawyer,4.0,Low,1.0,Cat_6
4298,Male,Yes,78,No,Executive,0.0,High,2.0,Cat_6
4299,Male,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6
4300,Male,Yes,53,Yes,Entertainment,4.0,Low,2.0,Cat_2
4301,Male,Yes,47,Yes,Artist,2.0,Low,1.0,Cat_6
4302,Female,Yes,40,No,Homemaker,6.0,Low,1.0,Cat_6
4303,Male,No,27,No,Artist,8.0,Low,4.0,Cat_6
4304,Female,Yes,31,No,Engineer,1.0,High,4.0,Cat_4
4305,Male,Yes,47,Yes,Artist,1.0,Low,2.0,Cat_6
4306,Female,No,43,No,Engineer,0.0,Low,1.0,Cat_6
4307,Male,Yes,81,Yes,Entertainment,1.0,Low,1.0,Cat_6
4308,Male,Yes,62,Yes,Executive,1.0,High,4.0,Cat_6
4309,Male,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_6
4310,Male,No,42,Yes,Doctor,9.0,Low,1.0,Cat_6
4311,Female,No,33,No,Doctor,0.0,Low,4.0,Cat_6
4312,Female,Yes,59,Yes,Artist,0.0,Average,2.0,Cat_6
4313,Male,Yes,36,Yes,Healthcare,8.0,High,2.0,Cat_6
4314,Male,Yes,55,Yes,Executive,2.0,High,3.0,Cat_6
4315,Male,Yes,59,No,Entertainment,1.0,Low,2.0,Cat_6
4316,Female,No,39,Yes,Artist,1.0,Low,3.0,Cat_6
4317,Female,No,39,Yes,Engineer,0.0,Low,4.0,Cat_6
4318,Female,No,32,No,Homemaker,1.0,Low,1.0,Cat_6
4319,Male,Yes,35,Yes,Healthcare,5.0,High,4.0,Cat_6
4320,Male,Yes,40,Yes,Artist,0.0,Average,4.0,Cat_6
4321,Male,Yes,60,Yes,Entertainment,1.0,Low,3.0,Cat_6
4322,Female,No,37,Yes,Artist,9.0,Low,4.0,Cat_6
4323,Female,Yes,35,Yes,Engineer,1.0,Average,2.0,Cat_6
4324,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_4
4325,Female,Yes,28,Yes,Artist,8.0,Low,4.0,Cat_6
4326,Male,Yes,85,No,Executive,1.0,High,2.0,Cat_6
4327,Male,Yes,78,Yes,Lawyer,0.0,Low,2.0,Cat_6
4328,Female,Yes,51,Yes,Artist,6.0,High,2.0,Cat_4
4329,Female,No,33,No,Healthcare,0.0,Low,5.0,Cat_1
4330,Male,Yes,29,Yes,Healthcare,0.0,Low,2.0,Cat_6
4331,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6
4332,Male,Yes,73,Yes,Executive,0.0,High,2.0,Cat_6
4333,Female,No,33,No,Entertainment,8.0,Low,5.0,Cat_4
4334,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_6
4335,Male,Yes,56,Yes,Executive,0.0,High,1.0,Cat_6
4336,Female,Yes,65,No,Engineer,1.0,Average,3.0,Cat_6
4337,Female,Yes,41,Yes,Artist,11.0,Average,2.0,Cat_6
4338,Male,Yes,58,Yes,Artist,1.0,Average,2.0,Cat_6
4339,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6
4340,Female,No,36,Yes,Engineer,9.0,Low,5.0,Cat_6
4341,Male,No,36,Yes,Artist,9.0,Low,1.0,Cat_6
4342,Male,No,23,No,Doctor,4.0,Low,3.0,Cat_6
4343,Female,Yes,68,No,Artist,6.0,Average,3.0,Cat_6
4344,Female,Yes,27,Yes,Engineer,4.0,Low,2.0,Cat_3
4345,Female,Yes,42,No,Marketing,0.0,Average,2.0,Cat_6
4346,Male,Yes,29,No,Doctor,0.0,Low,2.0,Cat_4
4347,Female,No,31,Yes,Doctor,1.0,Low,3.0,Cat_6
4348,Female,No,45,Yes,Homemaker,11.0,Low,1.0,Cat_6
4349,Male,No,42,Yes,Artist,8.0,Low,1.0,Cat_6
4350,Female,No,55,Yes,Artist,0.0,Low,1.0,Cat_6
4351,Female,No,43,Yes,Engineer,8.0,Low,2.0,Cat_4
4352,Male,No,30,Yes,Healthcare,1.0,Low,1.0,Cat_6
4353,Male,No,32,No,Doctor,5.0,Low,1.0,Cat_7
4354,Female,No,27,Yes,Artist,9.0,Low,5.0,Cat_6
4355,Male,No,33,Yes,Entertainment,1.0,Low,1.0,Cat_6
4356,Male,No,31,No,Entertainment,1.0,Low,4.0,Cat_2
4357,Male,Yes,31,No,Executive,1.0,High,3.0,Cat_6
4358,Female,No,36,Yes,Artist,9.0,Low,2.0,Cat_6
4359,Male,Yes,70,Yes,Entertainment,0.0,Low,1.0,Cat_6
4360,Female,Yes,52,Yes,Engineer,0.0,Low,3.0,Cat_3
4361,Female,No,28,Yes,Healthcare,9.0,Low,3.0,Cat_6
4362,Male,Yes,42,Yes,Entertainment,9.0,Low,5.0,Cat_6
4363,Male,Yes,52,Yes,Artist,3.0,Average,4.0,Cat_6
4364,Male,No,29,No,Doctor,0.0,Low,3.0,Cat_3
4365,Female,Yes,61,Yes,Artist,0.0,Average,4.0,Cat_6
4366,Male,Yes,39,Yes,Executive,3.0,High,3.0,Cat_6
4367,Female,Yes,74,No,Lawyer,0.0,High,2.0,Cat_6
4368,Female,Yes,47,Yes,Entertainment,3.0,Average,2.0,Cat_6
4369,Male,No,38,Yes,Artist,9.0,Low,1.0,Cat_6
4370,Female,No,40,Yes,Healthcare,1.0,Low,1.0,Cat_2
4371,Male,Yes,48,Yes,Executive,0.0,Low,2.0,Cat_6
4372,Female,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_6
4373,Male,No,63,Yes,Doctor,1.0,Low,1.0,Cat_6
4374,Male,Yes,58,No,Artist,0.0,High,3.0,Cat_6
4375,Female,Yes,51,Yes,Engineer,1.0,High,3.0,Cat_6
4376,Female,Yes,38,Yes,Artist,6.0,Low,2.0,Cat_3
4377,Female,No,26,No,Entertainment,6.0,Low,8.0,Cat_4
4378,Male,Yes,60,Yes,Artist,1.0,Average,3.0,Cat_6
4379,Male,Yes,51,Yes,Entertainment,3.0,Low,3.0,Cat_6
4380,Female,No,25,Yes,Doctor,0.0,Low,1.0,Cat_4
4381,Male,No,43,No,Artist,6.0,Low,2.0,Cat_6
4382,Male,Yes,73,Yes,Artist,1.0,Low,2.0,Cat_6
4383,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_4
4384,Female,Yes,53,No,Engineer,0.0,Average,2.0,Cat_6
4385,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6
4386,Female,Yes,45,Yes,Artist,3.0,High,4.0,Cat_2
4387,Female,No,35,Yes,Doctor,1.0,Low,4.0,Cat_2
4388,Male,Yes,40,Yes,Executive,0.0,High,4.0,Cat_6
4389,Male,Yes,40,Yes,Entertainment,5.0,Low,1.0,Cat_6
4390,Male,Yes,50,Yes,Artist,0.0,Low,1.0,Cat_6
4391,Female,Yes,43,No,Entertainment,7.0,Average,5.0,Cat_2
4392,Female,Yes,49,Yes,Artist,0.0,Low,4.0,Cat_6
4393,Female,Yes,37,Yes,Artist,0.0,Low,2.0,Cat_6
4394,Male,Yes,40,Yes,Artist,8.0,Average,2.0,Cat_6
4395,Male,No,41,Yes,Doctor,1.0,Low,1.0,Cat_2
4396,Female,No,25,No,Doctor,0.0,Low,4.0,Cat_6
4397,Female,No,32,No,Entertainment,0.0,Low,2.0,Cat_2
4398,Female,No,39,Yes,Homemaker,1.0,Low,6.0,Cat_6
4399,Female,Yes,38,Yes,Healthcare,3.0,Average,3.0,Cat_2
4400,Female,No,25,Yes,Doctor,0.0,Low,4.0,Cat_6
4401,Female,Yes,61,No,Engineer,0.0,Low,1.0,Cat_6
4402,Female,No,31,Yes,Homemaker,9.0,Low,1.0,Cat_6
4403,Male,Yes,72,Yes,Artist,2.0,Low,1.0,Cat_6
4404,Female,Yes,60,Yes,Artist,0.0,High,2.0,Cat_3
4405,Female,No,26,No,Homemaker,13.0,Low,1.0,Cat_6
4406,Male,Yes,51,Yes,Doctor,0.0,High,5.0,Cat_4
4407,Male,Yes,55,Yes,Entertainment,1.0,Low,1.0,Cat_6
4408,Female,Yes,39,Yes,Artist,2.0,High,2.0,Cat_5
4409,Female,Yes,42,Yes,Engineer,2.0,Low,1.0,Cat_6
4410,Female,Yes,60,Yes,Artist,2.0,Average,6.0,Cat_4
4411,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_6
4412,Male,Yes,25,Yes,Doctor,0.0,Average,2.0,Cat_6
4413,Male,No,25,No,Healthcare,1.0,Low,3.0,Cat_6
4414,Male,No,29,No,Doctor,5.0,Low,5.0,Cat_2
4415,Female,No,27,No,Healthcare,0.0,Low,5.0,Cat_6
4416,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6
4417,Male,Yes,41,Yes,Artist,0.0,High,4.0,Cat_6
4418,Male,No,31,No,Engineer,8.0,Low,2.0,Cat_3
4419,Male,Yes,45,Yes,Entertainment,0.0,Average,4.0,Cat_6
4420,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_6
4421,Male,Yes,55,Yes,Engineer,1.0,Average,3.0,Cat_6
4422,Male,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6
4423,Female,Yes,70,Yes,Artist,5.0,High,2.0,Cat_6
4424,Male,Yes,82,Yes,Lawyer,1.0,Low,1.0,Cat_6
4425,Female,No,26,No,Engineer,2.0,Low,7.0,Cat_6
4426,Male,No,22,No,Engineer,0.0,Low,4.0,Cat_6
4427,Female,Yes,48,Yes,Entertainment,0.0,Low,1.0,Cat_3
4428,Male,Yes,48,Yes,Entertainment,0.0,Low,2.0,Cat_6
4429,Male,No,32,Yes,Healthcare,1.0,Low,4.0,Cat_6
4430,Male,No,29,No,Healthcare,0.0,Low,5.0,Cat_4
4431,Male,No,35,Yes,Artist,6.0,Low,3.0,Cat_6
4432,Male,Yes,39,No,Entertainment,0.0,Average,4.0,Cat_6
4433,Female,No,26,No,Artist,2.0,Low,2.0,Cat_6
4434,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6
4435,Female,No,35,Yes,Marketing,0.0,Low,1.0,Cat_7
4436,Male,No,18,No,Healthcare,3.0,Low,3.0,Cat_2
4437,Female,Yes,56,Yes,Artist,0.0,High,2.0,Cat_6
4438,Female,No,37,No,Engineer,3.0,Low,1.0,Cat_6
4439,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6
4440,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6
4441,Female,Yes,45,No,Engineer,0.0,Average,7.0,Cat_7
4442,Male,No,20,No,Healthcare,5.0,Low,4.0,Cat_3
4443,Female,No,20,No,Healthcare,2.0,Low,6.0,Cat_2
4444,Male,Yes,61,Yes,Healthcare,1.0,Average,7.0,Cat_3
4445,Male,No,23,No,Doctor,0.0,Low,4.0,Cat_6
4446,Male,Yes,25,Yes,Healthcare,8.0,Low,2.0,Cat_6
4447,Male,No,21,No,Healthcare,1.0,Low,6.0,Cat_5
4448,Male,Yes,59,Yes,Artist,0.0,Average,6.0,Cat_4
4449,Female,No,37,Yes,Marketing,1.0,Low,3.0,Cat_6
4450,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6
4451,Male,Yes,50,Yes,Artist,0.0,Low,1.0,Cat_6
4452,Male,No,20,No,Healthcare,0.0,Low,8.0,Cat_4
4453,Female,Yes,32,No,Artist,0.0,Average,4.0,Cat_6
4454,Female,No,36,No,Doctor,0.0,Low,2.0,Cat_6
4455,Female,Yes,29,No,Doctor,0.0,Average,2.0,Cat_7
4456,Male,Yes,66,Yes,Artist,1.0,Low,1.0,Cat_4
4457,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_6
4458,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6
4459,Male,Yes,70,Yes,Entertainment,8.0,Average,2.0,Cat_6
4460,Male,No,18,No,Doctor,0.0,Low,3.0,Cat_6
4461,Female,No,33,Yes,Engineer,0.0,Low,2.0,Cat_6
4462,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_6
4463,Male,Yes,27,Yes,Artist,9.0,Average,3.0,Cat_6
4464,Female,No,27,Yes,Artist,0.0,Low,3.0,Cat_7
4465,Male,Yes,37,Yes,Artist,4.0,Average,2.0,Cat_6
4466,Male,Yes,42,Yes,Artist,1.0,Average,4.0,Cat_6
4467,Male,No,32,No,Artist,3.0,Low,7.0,Cat_4
4468,Female,No,28,Yes,Engineer,7.0,Low,1.0,Cat_6
4469,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_6
4470,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6
4471,Male,Yes,33,No,Homemaker,9.0,Average,2.0,Cat_6
4472,Female,No,40,Yes,Homemaker,13.0,Low,1.0,Cat_3
4473,Male,Yes,25,Yes,Entertainment,1.0,High,2.0,Cat_3
4474,Male,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6
4475,Female,Yes,62,No,Engineer,8.0,High,2.0,Cat_4
4476,Female,No,21,No,Healthcare,0.0,Low,2.0,Cat_4
4477,Male,No,27,No,Doctor,0.0,Low,3.0,Cat_6
4478,Female,Yes,36,Yes,Entertainment,1.0,Average,4.0,Cat_4
4479,Male,Yes,53,No,Executive,0.0,Average,4.0,Cat_6
4480,Female,No,30,Yes,Doctor,0.0,Low,5.0,Cat_7
4481,Female,Yes,53,Yes,Artist,8.0,Average,3.0,Cat_6
4482,Female,No,33,No,Doctor,1.0,Low,3.0,Cat_6
4483,Female,Yes,53,No,Engineer,0.0,Low,3.0,Cat_5
4484,Male,No,29,No,Doctor,8.0,Low,4.0,Cat_6
4485,Female,No,28,No,Engineer,8.0,Low,8.0,Cat_4
4486,Male,Yes,47,Yes,Artist,1.0,Low,1.0,Cat_6
4487,Female,Yes,35,Yes,Entertainment,0.0,Low,4.0,Cat_1
4488,Male,Yes,87,Yes,Lawyer,3.0,Low,1.0,Cat_6
4489,Male,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6
4490,Female,Yes,26,No,Lawyer,0.0,Low,9.0,Cat_7
4491,Female,Yes,75,Yes,Artist,1.0,High,3.0,Cat_6
4492,Male,Yes,66,No,Artist,2.0,High,3.0,Cat_6
4493,Male,Yes,55,Yes,Artist,0.0,Average,2.0,Cat_6
4494,Male,Yes,39,Yes,Entertainment,1.0,Average,3.0,Cat_3
4495,Male,Yes,61,Yes,Executive,9.0,High,2.0,Cat_6
4496,Male,No,40,No,Engineer,2.0,Low,4.0,Cat_6
4497,Male,Yes,43,Yes,Executive,0.0,High,3.0,Cat_6
4498,Female,No,57,Yes,Artist,1.0,Low,1.0,Cat_6
4499,Female,No,37,Yes,Artist,0.0,Low,2.0,Cat_6
4500,Male,Yes,41,Yes,Entertainment,2.0,Average,2.0,Cat_6
4501,Male,Yes,68,No,Executive,1.0,Average,2.0,Cat_6
4502,Female,Yes,43,Yes,Artist,9.0,High,4.0,Cat_6
4503,Male,No,21,No,Healthcare,1.0,Low,5.0,Cat_4
4504,Male,Yes,38,Yes,Engineer,1.0,Average,4.0,Cat_3
4505,Male,Yes,62,Yes,Artist,1.0,Average,5.0,Cat_6
4506,Male,No,32,Yes,Artist,0.0,Low,3.0,Cat_4
4507,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_6
4508,Male,Yes,35,Yes,Healthcare,1.0,Low,1.0,Cat_6
4509,Female,No,28,No,Doctor,3.0,Low,4.0,Cat_6
4510,Male,Yes,25,No,Artist,1.0,Average,4.0,Cat_4
4511,Female,No,29,No,Healthcare,5.0,Low,4.0,Cat_4
4512,Female,No,40,Yes,Entertainment,1.0,Low,3.0,Cat_6
4513,Female,No,18,No,Healthcare,0.0,Low,3.0,Cat_6
4514,Male,No,39,No,Entertainment,0.0,Low,3.0,Cat_6
4515,Male,Yes,49,No,Entertainment,1.0,Average,6.0,Cat_3
4516,Female,No,33,Yes,Homemaker,8.0,Low,1.0,Cat_6
4517,Male,Yes,38,No,Artist,8.0,Low,1.0,Cat_6
4518,Male,Yes,85,Yes,Lawyer,1.0,Low,1.0,Cat_6
4519,Male,Yes,51,Yes,Doctor,8.0,Average,3.0,Cat_4
4520,Male,No,26,Yes,Engineer,1.0,Low,3.0,Cat_3
4521,Female,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6
4522,Male,Yes,33,No,Entertainment,1.0,Low,3.0,Cat_3
4523,Male,No,41,Yes,Entertainment,0.0,Low,1.0,Cat_6
4524,Male,Yes,41,Yes,Homemaker,2.0,Average,3.0,Cat_3
4525,Male,No,77,Yes,Lawyer,0.0,Low,1.0,Cat_3
4526,Female,No,41,No,Marketing,0.0,Low,2.0,Cat_6
4527,Male,Yes,46,Yes,Entertainment,5.0,Low,3.0,Cat_6
4528,Male,Yes,63,Yes,Artist,1.0,Low,1.0,Cat_1
4529,Female,Yes,37,Yes,Artist,8.0,High,2.0,Cat_6
4530,Female,No,28,No,Engineer,1.0,Low,2.0,Cat_4
4531,Male,No,28,Yes,Doctor,1.0,Low,2.0,Cat_6
4532,Female,No,48,Yes,Artist,6.0,Low,1.0,Cat_6
4533,Male,No,36,Yes,Artist,5.0,Low,1.0,Cat_6
4534,Male,No,50,Yes,Artist,1.0,Low,3.0,Cat_3
4535,Female,No,32,Yes,Healthcare,9.0,Low,3.0,Cat_6
4536,Male,Yes,55,Yes,Executive,9.0,High,4.0,Cat_6
4537,Female,Yes,43,Yes,Artist,0.0,Low,1.0,Cat_6
4538,Female,Yes,32,Yes,Marketing,8.0,Low,2.0,Cat_6
4539,Male,Yes,82,Yes,Artist,0.0,High,2.0,Cat_6
4540,Male,Yes,55,Yes,Artist,1.0,Average,5.0,Cat_6
4541,Female,No,33,Yes,Doctor,0.0,Low,4.0,Cat_6
4542,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6
4543,Female,No,32,Yes,Healthcare,8.0,Low,3.0,Cat_6
4544,Male,Yes,48,Yes,Executive,0.0,High,5.0,Cat_6
4545,Male,Yes,62,Yes,Artist,1.0,Average,2.0,Cat_3
4546,Female,Yes,39,Yes,Artist,14.0,Average,2.0,Cat_6
4547,Male,No,47,No,Entertainment,1.0,Low,1.0,Cat_6
4548,Female,Yes,35,Yes,Doctor,7.0,Average,3.0,Cat_4
4549,Male,Yes,78,Yes,Lawyer,0.0,High,5.0,Cat_6
4550,Female,No,42,No,Artist,0.0,Low,4.0,Cat_3
4551,Female,No,37,Yes,Artist,1.0,Low,1.0,Cat_4
4552,Female,No,43,Yes,Doctor,0.0,Low,1.0,Cat_6
4553,Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_2
4554,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_6
4555,Male,No,31,No,Healthcare,2.0,Low,5.0,Cat_2
4556,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6
4557,Male,Yes,58,Yes,Doctor,1.0,High,2.0,Cat_6
4558,Male,Yes,50,Yes,Entertainment,1.0,Average,4.0,Cat_6
4559,Male,Yes,71,Yes,Lawyer,1.0,High,2.0,Cat_6
4560,Male,Yes,49,No,Executive,9.0,High,5.0,Cat_3
4561,Male,Yes,53,Yes,Artist,4.0,Average,2.0,Cat_6
4562,Female,No,31,No,Engineer,1.0,Low,1.0,Cat_3
4563,Female,No,21,No,Healthcare,9.0,Low,7.0,Cat_4
4564,Male,Yes,61,Yes,Executive,0.0,High,2.0,Cat_6
4565,Male,No,35,Yes,Artist,1.0,Low,2.0,Cat_6
4566,Male,Yes,47,Yes,Marketing,0.0,Low,2.0,Cat_4
4567,Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6
4568,Male,No,39,Yes,Entertainment,1.0,Low,1.0,Cat_4
4569,Male,Yes,55,Yes,Artist,1.0,Low,2.0,Cat_6
4570,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6
4571,Female,Yes,76,No,Lawyer,1.0,High,2.0,Cat_6
4572,Female,Yes,51,Yes,Artist,8.0,Low,2.0,Cat_6
4573,Male,No,39,Yes,Artist,5.0,Low,2.0,Cat_6
4574,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_3
4575,Female,Yes,30,No,Engineer,0.0,Average,2.0,Cat_6
4576,Female,Yes,35,Yes,Homemaker,13.0,High,7.0,Cat_6
4577,Male,No,35,Yes,Entertainment,13.0,Low,2.0,Cat_4
4578,Female,Yes,35,Yes,Healthcare,12.0,Average,2.0,Cat_2
4579,Male,Yes,36,Yes,Artist,7.0,Average,2.0,Cat_6
4580,Male,No,18,No,Healthcare,0.0,Low,5.0,Cat_4
4581,Male,Yes,75,No,Executive,1.0,High,2.0,Cat_6
4582,Male,No,46,Yes,Artist,3.0,Low,1.0,Cat_6
4583,Male,Yes,68,No,Artist,0.0,Low,2.0,Cat_6
4584,Male,Yes,67,Yes,Doctor,1.0,Average,2.0,Cat_6
4585,Female,Yes,50,No,Engineer,1.0,Average,4.0,Cat_6
4586,Male,No,32,No,Artist,0.0,Low,4.0,Cat_5
4587,Male,No,21,No,Healthcare,1.0,Low,5.0,Cat_4
4588,Female,Yes,48,Yes,Artist,9.0,High,4.0,Cat_3
4589,Male,Yes,37,Yes,Entertainment,9.0,Average,2.0,Cat_6
4590,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6
4591,Female,Yes,63,Yes,Executive,0.0,High,5.0,Cat_6
4592,Male,No,42,Yes,Artist,9.0,Low,1.0,Cat_6
4593,Female,Yes,49,Yes,Engineer,1.0,High,5.0,Cat_3
4594,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_3
4595,Male,No,31,No,Entertainment,0.0,Low,3.0,Cat_6
